Total allocated: 625734140 bytes (7452331 objects)
Total retained:  29391785 bytes (232712 objects)

allocated memory by gem
-----------------------------------
     30348  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/connection.rb:56
     30348  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/visitors/to_sql.rb:441
     30348  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/visitors/to_sql.rb:440
     30348  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/query/base.rb:66
     29743  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:238
     21961  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:401
     20290  /Users/hanke/.gem/ruby/2.1.3/gems/picky-4.27.0/lib/picky/extensions/string.rb:40
     20283  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:149
     20276  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/result/descriptor.rb:45

allocated objects by class
-----------------------------------
   3910864  String
   1171608  Array
    405019  MatchData
    293444  Arel::Attributes::Attribute
    245495  Hash
    212480  Arel::Nodes::As
    212480  Arel::Nodes::SqlLiteral
    189582  Proc
    118764  RubyVM::Env
     81005  Gem::Version
     80964  Flounder::Field
     50635  Flounder::Connection::Column
     40473  PG::Result
     40466  Time
     40465  Flounder::Result::Row
     40464  Arel::Nodes::Equality
     27270  ActiveSupport::Multibyte::Unicode::Codepoint
     20256  Flounder::Result::Accessor::Field
     20236  Flounder::Result::Accessor::Node
     20234  Arel::Nodes::On
     20232  Arel::Nodes::InnerJoin
     20232  Process::Tms
     20229  Arel::Nodes::Limit
     20229  Arel::Nodes::Top
     10399  Regexp
     10116  Flounder::Engine
     10116  Arel::Nodes::SelectCore
     10116  Arel::Nodes::JoinSource
     10116  Benchmark::Tms
     10116  Arel::SelectManager
     10116  Flounder::Result::Descriptor
     10116  Arel::Nodes::SelectStatement
     10116  Flounder::Query::Select
     10116  Method
     10114  Pod
     10114  JSON::Ext::Parser
     10114  Flounder::SymbolExtensions::Modifier
     10114  Arel::Nodes::Descending
      4661  Range
      1099  Bignum
       679  Object
       400  ActiveSupport::Multibyte::Chars
       120  NameError::message
       120  NoMethodError
       120  Thread::Backtrace
        62  RubyVM::InstructionSequence
        18  Arel::Nodes::Group
         6  Flounder::Immediate
         6  Arel::SqlLiteral
         2  Arel::Nodes::OuterJoin

retained memory by gem
-----------------------------------
  17491951  search.cocoapods.org/lib
   4424702  activesupport-4.2.0
   3928021  json-1.8.2
   2610138  picky-4.27.0
    824860  flounder-1.0.1
    102240  connection_pool-2.1.3
      8489  arel-5.0.1.20140414130214
      1104  aggregate-0.2.2
       160  ruby-2.1.3/lib
        80  rubygems
        40  pg-0.18.1

retained memory by file
-----------------------------------
  16999527  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb
   4346008  /Users/hanke/.gem/ruby/2.1.3/gems/activesupport-4.2.0/lib/active_support/multibyte/unicode.rb
   3928021  /Users/hanke/.gem/ruby/2.1.3/gems/json-1.8.2/lib/json/common.rb
